APR,AUG,Total,DEC,FEB,JAN,JUL,JUN,MAR,MAY,NOV,OCT,Parameter,SEP,Year
29.6,439,1472.6,7.3,2.8,20,458.5,149.5,21.8,36.2,32.9,93.5,Actual,181.5,1991
16.1,385.1,1329.4,0,16.9,6.1,394.9,177.2,1.7,66,9.9,63.7,Actual,191.8,1992
56.1,327,1448.1,0,1.3,0,328.5,257.5,11.4,82.2,7.5,88.7,Actual,287.9,1993
48.1,463.9,1744.7,0.1,28.6,4.1,474,299.4,6.2,46.3,12.3,69.1,Actual,292.6,1994
23.6,316.6,1614,1.3,17.6,50.1,322.6,112.3,21.1,293,103.4,149.7,Actual,202.7,1995
28.1,319.4,1061.6,0.9,10.1,14.6,264.8,211.9,11.7,28.6,8.4,49.9,Actual,113.2,1996
77.8,479.9,1504.6,58.8,5.3,17.9,303.4,197.6,31.9,33,27.4,37,Actual,234.6,1997
43.4,203.5,1357.2,0,28.3,31.5,277.6,176.4,52.4,53.4,73.8,139.6,Actual,277.3,1998
3.2,325.9,1484.4,0,0.7,0.1,270.2,222.9,0.9,164.8,13.9,215.4,Actual,266.4,1999
21.3,273.6,1097.2,0.1,33.3,0.9,272.3,233.7,1.1,74.7,1.6,26.6,Actual,158,2000
28.7,380.9,1672.5,0,1.4,0.4,584.2,336.1,32.3,71,18.7,86.8,Actual,132,2001
25.1,371.2,1102.8,0,0.2,11.7,170.2,182.4,13.1,67.5,7.8,47.1,Actual,206.5,2002
24.7,425.1,1648.2,28.8,16.2,0.1,367.5,178.9,21.6,22.6,11,287.4,Actual,264.3,2003
49.2,346.4,1290.4,0,8,6.8,328,216.4,6.4,29.7,1.8,149.6,Actual,148.1,2004
20.9,201,1503.4,7.1,4,29.4,410.3,199.4,24.3,44.9,12.4,206.9,Actual,342.8,2005
25,624.9,1716.9,0,0,0.2,454,175.2,29.9,105.6,21,26.4,Actual,254.7,2006
21,420.6,1633.8,0,32.5,0.7,285.1,321,8,62.8,14,66.4,Actual,401.7,2007
28.2,388.3,1539,0,10.4,27.5,306.4,343.5,17.5,37.4,2.7,22.1,Actual,355,2008
1.1,286.9,1330.3,0.1,0.5,1.9,586,87.3,2.7,68.2,27.3,105.8,Actual,162.5,2009
7.8,282.7,1292.2,37.2,1.2,8.8,304.9,146.4,5.6,93,35.6,133,Actual,236,2010
58.2,358.6,1346.3,0.4,16.2,3.7,199.6,210.1,4.9,75.6,0.1,20.2,Actual,398.7,2011
34.8,417,1405.9,3.1,3.6,50.8,324.3,169.6,0.9,21.3,72.1,66,Actual,242.4,2012
53.6,254.9,1632.3,0,7.8,3.3,380,272.6,2.1,57.7,1.2,391,Actual,208.1,2013
11.7,386.3,1537,0.9,17.6,0,496.2,92.2,25.1,111.9,2.2,111.8,Actual,281.1,2014
67.6,264,1210,15.6,3.3,15.1,294.8,238.6,10.5,32.6,6.2,24.7,Actual,237,2015
2.1,145,523.3,3.3,50.1,55.7,178.2,10.4,25.2,25.2,0,3.7,Actual,24.4,1901
10.9,94.9,397.9,0.1,0.8,0,125.6,49.9,9.9,29.6,0,9,Actual,67.2,1902
1.3,119.1,570.9,9.5,0.5,29.5,212.2,5.2,45,9.2,0,6.9,Actual,132.5,1903
1.2,124,451.5,25.9,1.7,24.2,59.9,22,87.8,13.8,9.8,7.4,Actual,73.8,1904
0.5,50.3,434.1,9.4,40.3,53,122.6,19.2,24.3,2.2,0,1.2,Actual,111.1,1905
1.5,190.5,677.5,22.2,83.1,5.3,99.4,38.3,50.5,4.7,0,0.5,Actual,181.5,1906
50.7,249,589,0,95.4,27.3,82.8,20.2,53.1,3.3,0,0.4,Actual,6.8,1907
31.3,399.1,740.5,2,11.8,46.9,183.8,13,0.3,12.1,1.7,1.2,Actual,37.3,1908
48.6,178.7,845.7,40.5,21,34,240.9,81.3,0.2,1.8,0,1.5,Actual,197.2,1909
2.7,217.9,616.4,4.8,5.6,27.1,143.9,111.4,1.1,1.4,0,21,Actual,79.5,1910
3.7,103.5,505.8,0.1,7.3,112.1,26.4,64.9,108.5,1,32.6,11.7,Actual,34,1911
19.9,197.4,536.4,2.2,5.2,53.3,173.3,10.6,8.5,10,18.5,0,Actual,37.5,1912
0.6,159,561.1,15.8,58.7,0.9,111.5,86.9,47.5,52.8,2.6,2.2,Actual,22.6,1913
44.6,75.6,794.4,8.7,26.9,19.8,290.9,58.9,15.8,17.3,8.1,34.7,Actual,193.1,1914
9.3,67.4,421.6,2.4,59.8,28.7,54.1,22.5,48.3,4.3,0,19.3,Actual,105.5,1915
4.4,184.1,588.4,0.6,20.9,2.8,238.3,33.9,2.8,8.2,0,21.1,Actual,71.3,1916
71.9,211.4,1126.7,9.4,3.1,6.5,172.4,82.6,12.5,31.3,0,156.5,Actual,369.1,1917
38.5,140.5,339.6,4.5,1.2,3.1,38.7,31.9,61.4,0.6,3.5,0.2,Actual,15.5,1918
4.9,137,549.8,32.9,12.3,81.4,202,6.4,11.1,11.9,3.3,0.4,Actual,46.2,1919
0.6,81.3,383.1,1.5,18.3,25.7,148,42.7,21.3,20,0,0.4,Actual,23.3,1920
0.7,113.9,370.3,20.5,3.9,19.3,116.8,19.9,0.7,1,0,27,Actual,46.6,1921
3,85.6,513.6,33.5,14,23.8,132.8,65.1,3.1,1.7,0,2.5,Actual,148.5,1922
4.9,279.1,737.8,44.1,63,36.4,222.2,21.8,7.3,38,2.5,5.7,Actual,12.8,1923
1.1,109,590.9,34.4,42.3,39.1,185.8,2.3,2.6,17.7,1.1,0.5,Actual,155,1924
7.7,158.8,629.7,0,2.1,18.1,284.4,104.7,1.1,21.1,9.8,7.5,Actual,14.4,1925
16.2,228.4,607.4,4.4,7.5,14.1,189,7.2,50.2,34.9,1.3,0.1,Actual,54.1,1926
6.6,95.2,481.1,27.7,39.8,0.7,226.1,18.6,15.7,18.1,2.3,5.5,Actual,24.8,1927
10.2,120.2,437.3,36.9,21.3,25.6,92.3,34.9,6.3,2.8,27,1,Actual,58.8,1928
11.5,111.6,423,60.6,1.1,8.9,163.3,45.6,0,1.7,0,10.2,Actual,8.5,1929
13.3,57.4,557.4,13.9,27,25.6,258.4,55,6.7,7.1,0.2,1.1,Actual,91.7,1930
2,222.1,588.7,0.5,27.1,12.6,183.8,9.5,21.1,19.4,0,21.8,Actual,68.8,1931
7.3,136.1,490.3,29.9,13.2,19,190.7,19.9,28.8,11.6,0.3,1.5,Actual,32,1932
7.2,327.3,860.5,0.9,26.4,6.2,180,37.1,35.7,25.7,2.9,8.4,Actual,202.7,1933
2.4,136.6,429.2,9.9,1.7,18.3,150.9,51,37.5,6,0,0,Actual,14.9,1934
44.2,144.6,598,8.2,40.9,73.7,203.9,8.2,12.8,2.1,11.6,2.7,Actual,45.1,1935
10.9,165.5,626.4,27.9,58.8,1.3,170.2,105,17.3,5.4,0.2,6.2,Actual,57.7,1936
41.8,30.5,571.1,26.2,96,5.8,218.6,55.4,10.2,8.8,0.3,7.3,Actual,70.2,1937
9.1,85.4,430.8,0.6,22.2,77.5,102.3,112.8,1.8,3.4,0,9.9,Actual,5.8,1938
8.3,78.6,403.8,0,61,6.2,100.5,49.8,58.1,0.8,0,2.6,Actual,37.9,1939
2.9,179.6,532.3,0.5,45.1,36.8,159.3,60.3,13.7,6.5,0.1,0.1,Actual,27.4,1940
1,152.1,506.4,10.2,8.5,55.3,111.4,89.5,12.4,15.2,0,9.8,Actual,41,1941
19.6,256.4,871.5,39.8,57.2,27.2,253.3,52.4,15.4,13.4,0,5.1,Actual,131.7,1942
